frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp,x_gt,z_gt
1521,232.57872747747732,473.14108808514146,233.32092119805623,473.37081351581026,222.41009548608355,467.1278628967193,222.389530826131,466.9215968825158,227.4891,466.8308
1522,232.82303585343038,474.37884303230766,233.5623953326731,474.60839165017836,222.64763527830286,468.33659529482895,222.62727127925262,468.1323349643043,227.7395,468.06
1523,233.06890007453472,475.61851036525604,233.80570240705288,475.8473918207713,222.8896036928396,469.5505174909788,222.86796607924018,469.34831821342897,227.9924,469.2941
1524,233.31616875772426,476.8578176731218,234.0513465773386,477.08531243586344,223.13196591341583,470.76612065706604,223.1102926407616,470.56286201816283,228.2477,470.527
1525,233.56356341025972,478.0964166986753,234.29755835985873,478.32249788182037,223.37456227907933,471.9820598866021,223.3539209534167,471.77407970145964,228.5021,471.758
1526,233.81033894894847,479.33608784759065,234.54326882630227,479.56068800820555,223.62067415264144,473.20475461144673,223.59667404505527,472.9889864699121,228.7576,472.99
1527,234.05680238016433,480.57335412427483,234.78943388708925,480.7971369198089,223.86549574566365,474.4252108543423,223.839245341718,474.20304561299747,229.0121,474.2151
1528,234.30010496684525,481.8128363301419,235.0322945310391,482.035809362887,224.10955924788863,475.64606158955905,224.08186261060058,475.4189021031936,229.2634,475.4435
1529,234.54258172068884,483.05339675999124,235.27415610114045,483.2760190312011,224.3509679209809,476.8633658857977,224.3222337490619,476.63326473811605,229.5124,476.6686
1530,234.78188128808745,484.29147128573305,235.51219649181598,484.51337534840167,224.58831666931226,478.0763214324791,224.5582484876463,477.8457956248512,229.762,477.8971
1531,235.018259548045,485.52902496322963,235.7489128079674,485.74987845107916,224.82263580719075,479.2848630392691,224.79197952079545,479.0520181742077,230.0052,479.122
1532,235.25295284794322,486.7661939522238,235.98489912234427,486.98752983965556,225.0503833055481,480.48692000606115,225.0188305127578,480.24959874490764,230.2515,480.3451
1533,235.48742788193096,488.0033195506796,236.2205977230188,488.22411742390676,225.27821457031757,481.68371995790363,225.24677492758713,481.44436418482786,230.4993,481.5679
1534,235.71986084445476,489.23990552789826,236.45560025992415,489.4603380317415,225.50509987315465,482.87617762939493,225.47589546062724,482.6380201589849,230.747,482.7916
1535,235.95154319772277,490.4735255707009,236.6886587414278,490.6943862911579,225.7295744791007,484.06576344097,225.70452613794353,483.83323382222886,230.9992,484.0153
1536,236.18375268547803,491.7105036748843,236.92327189174486,491.9324051556666,225.9536423225139,485.2597080360926,225.93301190416454,485.03410462929196,231.2529,485.2384
1537,236.41711231991522,492.9379029677549,237.1577259880482,493.1603869672324,226.18017724731897,486.4452269173625,226.16353920390114,486.2295919105366,231.5047,486.4533
1538,236.6502050328519,494.17114158354144,237.39023489657342,494.3935545107076,226.41096650776285,487.63772484550753,226.39791376353557,487.428089658957,231.758,487.6709
1539,236.8849047148637,495.40167874630475,237.62535092456096,495.62618202275365,226.6476494740792,488.83409949083034,226.63378480386487,488.6263182313479,232.0103,488.8863
1540,237.12134667889916,496.63430970947053,237.86261120770098,496.860491316229,226.88481769036474,490.03726250675317,226.86942934009804,489.82994681280684,232.2626,490.1021
1541,237.35836196201788,497.8668056010909,238.09989698758864,498.094157015632,227.12091552512442,491.24401303199375,227.10343993679132,491.0351973433692,232.5135,491.3169
1542,237.5971536953871,499.0994021750828,238.33817543264476,499.3276140490315,227.35698866454229,492.45225135740594,227.33684832217364,492.24304209308974,232.7633,492.5318
1543,237.836431906872,500.33473801050195,238.57743723827656,500.56288690443984,227.59425435796766,493.6670289361972,227.57060238153954,493.45722912544306,233.0239,493.7487
1544,238.0756339803532,501.569967381277,238.81781348686906,501.7976711909853,227.8268102630776,494.88119219085553,227.80101328885135,494.67141372750075,233.2859,494.964
1545,238.31708239523013,502.806343587236,239.05775022717788,503.03355841123886,228.0587160765938,496.1008456527464,228.0339061504531,495.8883335326671,233.5459,496.1697
1546,238.55966987480974,504.03968991125953,239.30119593095682,504.2664229570156,228.29152074942658,497.32059527286975,228.2705953403397,497.10369373909396,233.8084,497.3786
1547,238.80548531615494,505.2732554270953,239.54914708035744,505.4983460987597,228.52611942275618,498.5426024213646,228.5089346608834,498.32132649668597,234.0688,498.597
1548,239.05526770898226,506.50425010129186,239.80068156512974,506.72747091479306,228.7632854490974,499.76252422433623,228.74885022931875,499.5357828911856,234.3282,499.8116
1549,239.3066824550244,507.7324634303174,240.05265900368045,507.9541416493609,229.00179889087164,500.9799673038383,228.98892537576532,500.7482413785001,234.5856,501.0199
1550,239.55805864992848,508.9545926503926,240.3026925731196,509.17451913192576,229.24208134421482,502.1908316621226,229.2303638074889,501.95598554318434,234.845,502.2206
1551,239.81179917173833,510.1740831274069,240.55507461040838,510.39342901948794,229.4864451381733,503.3996342871833,229.4726888060229,503.16189950699237,235.1081,503.42
1552,240.06807219474067,511.3889140004269,240.80836444945444,511.60956281870887,229.73143135433395,504.6036224119552,229.716186101626,504.3650056170127,235.3724,504.621
1553,240.32253377060033,512.5997545656943,241.0611462595781,512.8234863953676,229.9741541936986,505.80478722218663,229.95934867355786,505.5677847733879,235.6391,505.8212
1554,240.5760417772443,513.8120959445085,241.31545769662597,514.0396055446765,230.21745670512803,507.0065189983061,230.2039393725175,506.77339745742955,235.9075,507.0198
1555,240.8281965931812,515.0223899733978,241.56988800507898,515.2547441617407,230.4607277881307,508.2063393629033,230.44852132104032,507.977052245676,236.1755,508.216
1556,241.08029914125447,516.2330404312422,241.8235083101056,516.4696212400102,230.7033509409197,509.4074048613432,230.69085602620916,509.18151699966336,236.4401,509.4087
1557,241.3359253387389,517.4453422220197,242.07907230462033,517.6847402917757,230.9454535563247,510.61050670127315,230.9326619364105,510.38755914930726,236.7037,510.6033
1558,241.59043739588535,518.6580052570172,242.33326799074013,518.8986821666984,231.18747551741052,511.8148843108131,231.17413397170964,511.59265075690354,236.9648,511.7926
1559,241.84457015969332,519.8709760016654,242.586828902052,520.112385432064,231.42842725089304,513.0185918081124,231.41479951348492,512.7952530858071,237.2252,512.9801
1560,242.09597201568602,521.0820633790895,242.83610051099816,521.3229251732448,231.6676108230657,514.2208115566697,231.6533200192936,513.996734876219,237.481,514.1625
1561,242.34560589992356,522.2935164760797,243.0845886329453,522.5335433540765,231.90503951007375,515.4219477169664,231.89122232797754,515.1965166091763,237.7353,515.3417
1562,242.5939036062125,523.5029987737402,243.33288606158385,523.7429085966295,232.1403240913497,516.6226622762387,232.12783308788178,516.3962919949081,237.9895,516.5239
1563,242.84148034744314,524.7091016099791,243.5810475464711,524.9490778523731,232.37576430625228,517.816797411649,232.3644420038358,517.589085394696,238.249,517.7042
1564,243.08666709131464,525.9110769471682,243.82844366221659,526.1508121664824,232.61043282331073,519.0032998284262,232.6001359954845,518.7744675844834,238.508,518.883
1565,243.32970303269911,527.1130956871302,244.07341016827812,527.3538067320101,232.84374004163502,520.1871751039497,232.83511560271174,519.9590586921162,238.7611,520.0557
1566,243.57013204657346,528.3092743531093,244.3158174458879,528.5513267948093,233.07525718165945,521.3661816054453,233.06796737593464,521.1391684309763,239.0144,521.2305
1567,243.81004547230518,529.5028083800836,244.55568878614875,529.7456371978229,233.30550769814113,522.5392333063252,233.298690046184,522.3147400828504,239.263,522.4001
1568,244.04753499553235,530.695315437137,244.79214158924688,530.9408620938716,233.53284564699683,523.7081913857455,233.5251766303369,523.4871102967738,239.5061,523.5733
1569,244.2814323781496,531.8854965058501,245.02544311916023,532.1347084520066,233.75316578954747,524.8697613132475,233.74246768811645,524.6546310487652,239.7468,524.7416
1570,244.51198483915078,533.0729641714462,245.25633995700454,533.3250602369324,233.9689498470198,526.0298133642283,233.9567022116358,525.8198997232606,239.9845,525.9049
1571,244.73887405194253,534.2590604331085,245.48463452058473,534.5139544367711,234.1792502336901,527.1880063465162,234.16666810049225,526.9823621381496,240.2157,527.0676
1572,244.96281928804785,535.4431805195338,245.7091062777248,535.7007488845186,234.386569083571,528.345349821329,234.37584837816837,528.1443472155953,240.4366,528.2313
1573,245.18364146495352,536.6227023845438,245.9305911791869,536.880567651499,234.58472604277404,529.5008775629594,234.57505092358198,529.3055029245465,240.6603,529.3897
1574,245.40156620497922,537.7979802416003,246.14955601985127,538.0564611768967,234.77678442727722,530.6534491913975,234.77019659210723,530.4634453267256,240.8801,530.5426
1575,245.61847745000716,538.9722728825008,246.36650869651962,539.2324938636613,234.9684239442035,531.8075091938014,234.9663693415126,531.6207897313724,241.102,531.6895
1576,245.8339110986392,540.140341978536,246.58277081688874,540.4050082790462,235.160755183241,532.9585250343017,235.1609936951254,532.7746426093482,241.3164,532.8393
1577,246.0481528595215,541.3053858253313,246.79838930320747,541.5735534538819,235.3508538596929,534.1074745752886,235.3539837444851,533.9255907166638,241.5281,533.9867
1578,246.2604432147568,542.46755681725,247.01239310852156,542.7408800924813,235.54047767718302,535.2565360211701,235.54696793395783,535.0766292519819,241.7409,535.1333
1579,246.47199970987262,543.6259497767459,247.22453956040846,543.9036481815456,235.72872014615808,536.4028703586982,235.74076448994524,536.2242467794532,241.9488,536.2751
1580,246.6829397554823,544.782001618998,247.4354859473552,545.0623375820915,235.9237120713483,537.545071205087,235.93724847490114,537.3694040495279,242.1547,537.413
1581,246.89513045299358,545.9380842862065,247.64733574659633,546.2214682756237,236.1243588586009,538.6874901925096,236.13770293481207,538.5149350159999,242.3594,538.5503
1582,247.10856287844385,547.0902811830678,247.8596946077744,547.3773428351019,236.3262739819457,539.8262135504946,236.33929647949222,539.655918778552,242.568,539.683
1583,247.322632611038,548.2380262201978,248.07335243202724,548.52886156671,236.5328014999799,540.9609414291907,236.54486294227726,540.7924521264574,242.7781,540.8117
1584,247.5373105329141,549.3830081619702,248.28836337792907,549.6766470567936,236.74451614040257,542.0947740123646,236.75444722503073,541.9282243513812,242.9939,541.9359
1585,247.75325951672286,550.522458960977,248.5045259852731,550.8180597029993,236.95985349201348,543.2225262217283,236.96665653601457,543.057106942549,243.2101,543.0574
1586,247.97113883972517,551.65849543629,248.7226654642684,551.9559633622212,237.17788387358013,544.345759371486,237.1811363796706,544.1813411597209,243.4323,544.1776
1587,248.19198338670748,552.791915598892,248.94429135091943,553.0914866936594,237.3968833619514,545.4653599387192,237.3972363286782,545.3030902821506,243.6555,545.2958
1588,248.41596085332347,553.9197538706555,249.1702802278439,554.2226388620185,237.6163821783896,546.5795116244253,237.61530013091638,546.4206417828327,243.8742,546.4136
1589,248.6424278011902,555.0448542339931,249.39847515884065,555.3525863898416,237.83989151820677,547.6908770985658,237.83759747485323,547.535637438393,244.0945,547.5256
1590,248.8740534183086,556.1638339213577,249.63258941090803,556.476944565579,238.06315038003893,548.7975335868309,238.0599380073917,548.6468926961259,244.3078,548.6307
1591,249.11044041777717,557.2829885534767,249.8702966217461,557.6005790114208,238.28964100263704,549.9036990980112,238.287184426982,549.7590845416344,244.5304,549.7309
1592,249.3519852118753,558.4014162669988,250.11163835217903,558.7221785757994,238.5197823847112,551.0090805174054,238.51842872753545,550.8684978651606,244.7549,550.8297
1593,249.59801485254187,559.5163171428112,250.3567139736357,559.8398737458687,238.7522979388927,552.1118007652756,238.7519354486399,551.9739778260863,244.9867,551.9245
1594,249.84503287977927,560.6287561965502,250.60135051500885,560.9550624142391,238.985655289823,553.2134681179008,238.984513485041,553.0785525038916,245.2162,553.0122
1595,250.0890762985627,561.7418746922278,250.84180737974742,562.0710651117334,239.22120197823608,554.3129570847368,239.21904873160884,554.1794958683588,245.4473,554.1019
1596,250.33639992513494,562.8542643187193,251.08552032980677,563.186461851813,239.45970440073717,555.411446013092,239.45799726271846,555.278342982539,245.6866,555.1898
1597,250.58366835302064,563.9649085512843,251.33219404369632,564.2993124419302,239.7017265544945,556.5056065163492,239.69884208747752,556.3732835939106,245.9203,556.2701
1598,250.83331498109354,565.0699019249838,251.58261705041917,565.404560110606,239.9467986470229,557.5949417952182,239.9445634199356,557.4644366730128,246.1568,557.339
1599,251.08736883611058,566.169071063289,251.8400637397853,566.502407187403,240.19701417715623,558.6817898885057,240.19754124523695,558.5526651855099,246.4023,558.403
1600,251.34397807815796,567.2606750267773,252.10254843445838,567.5917716530336,240.4525799044291,559.7638499249103,240.45685256512138,559.6357822930197,246.651,559.4769
1601,251.60629705924413,568.3465711642269,252.37029618091944,568.6771822949987,240.71633130014726,560.8410757887406,240.7227406014672,560.7166283014352,246.9027,560.546
1602,251.87844209827927,569.4241880279849,252.64411818644496,569.7567884209274,240.98615721273407,561.9152077136957,240.99341769974586,561.7931551970062,247.1603,561.604
